time,open,high,low,close
2020-01-03T14:39:00.000000000Z,1.11493,1.11493,1.11488,1.11488
2020-01-03T14:40:00.000000000Z,1.11490,1.11508,1.11490,1.11508
2020-01-03T14:41:00.000000000Z,1.11506,1.11526,1.11502,1.11526
2020-01-03T14:42:00.000000000Z,1.11524,1.11524,1.11512,1.11514
2020-01-03T14:43:00.000000000Z,1.11512,1.11514,1.11508,1.11508
2020-01-03T14:44:00.000000000Z,1.11506,1.11519,1.11498,1.11514
2020-01-03T14:45:00.000000000Z,1.11516,1.11518,1.11506,1.11516
2020-01-03T14:46:00.000000000Z,1.11518,1.11533,1.11509,1.11529
2020-01-03T14:47:00.000000000Z,1.11526,1.11537,1.11526,1.11534
2020-01-03T14:48:00.000000000Z,1.11537,1.11542,1.11524,1.11524
2020-01-03T14:49:00.000000000Z,1.11522,1.11526,1.11514,1.11518
2020-01-03T14:50:00.000000000Z,1.11521,1.11536,1.11521,1.11536
2020-01-03T14:51:00.000000000Z,1.11534,1.11538,1.11532,1.11538
2020-01-03T14:52:00.000000000Z,1.11536,1.11536,1.11509,1.11509
2020-01-03T14:53:00.000000000Z,1.11506,1.11524,1.11506,1.11522
2020-01-03T14:54:00.000000000Z,1.11524,1.11528,1.11510,1.11510
2020-01-03T14:55:00.000000000Z,1.11512,1.11512,1.11500,1.11505
2020-01-03T14:56:00.000000000Z,1.11508,1.11510,1.11501,1.11503
2020-01-03T14:57:00.000000000Z,1.11505,1.11505,1.11496,1.11496
2020-01-03T14:58:00.000000000Z,1.11498,1.11512,1.11498,1.11512
2020-01-03T14:59:00.000000000Z,1.11514,1.11538,1.11514,1.11526
2020-01-03T15:00:00.000000000Z,1.11529,1.11668,1.11529,1.11599
2020-01-03T15:01:00.000000000Z,1.11596,1.11599,1.11546,1.11576
2020-01-03T15:02:00.000000000Z,1.11578,1.11584,1.11566,1.11572
2020-01-03T15:03:00.000000000Z,1.11570,1.11598,1.11567,1.11578
2020-01-03T15:04:00.000000000Z,1.11580,1.11596,1.11561,1.11562
2020-01-03T15:05:00.000000000Z,1.11564,1.11575,1.11542,1.11566
2020-01-03T15:06:00.000000000Z,1.11568,1.11578,1.11562,1.11575
2020-01-03T15:07:00.000000000Z,1.11578,1.11596,1.11578,1.11592
2020-01-03T15:08:00.000000000Z,1.11590,1.11602,1.11587,1.11594
2020-01-03T15:09:00.000000000Z,1.11597,1.11604,1.11583,1.11585
2020-01-03T15:10:00.000000000Z,1.11587,1.11592,1.11580,1.11592
2020-01-03T15:11:00.000000000Z,1.11594,1.11607,1.11590,1.11602
2020-01-03T15:12:00.000000000Z,1.11606,1.11606,1.11594,1.11603
2020-01-03T15:13:00.000000000Z,1.11605,1.11616,1.11603,1.11612
2020-01-03T15:14:00.000000000Z,1.11614,1.11624,1.11610,1.11618
2020-01-03T15:15:00.000000000Z,1.11616,1.11619,1.11602,1.11606
2020-01-03T15:16:00.000000000Z,1.11604,1.11624,1.11592,1.11624
2020-01-03T15:17:00.000000000Z,1.11626,1.11649,1.11626,1.11644
2020-01-03T15:18:00.000000000Z,1.11641,1.11660,1.11641,1.11659
2020-01-03T15:19:00.000000000Z,1.11662,1.11666,1.11649,1.11653
2020-01-03T15:20:00.000000000Z,1.11655,1.11664,1.11638,1.11662
2020-01-03T15:21:00.000000000Z,1.11660,1.11660,1.11632,1.11632
2020-01-03T15:22:00.000000000Z,1.11630,1.11641,1.11626,1.11626
2020-01-03T15:23:00.000000000Z,1.11624,1.11630,1.11621,1.11630
2020-01-03T15:24:00.000000000Z,1.11632,1.11637,1.11622,1.11622
2020-01-03T15:25:00.000000000Z,1.11625,1.11634,1.11620,1.11620
2020-01-03T15:26:00.000000000Z,1.11622,1.11647,1.11622,1.11644
2020-01-03T15:27:00.000000000Z,1.11642,1.11650,1.11642,1.11648
2020-01-03T15:28:00.000000000Z,1.11651,1.11651,1.11638,1.11646
2020-01-03T15:29:00.000000000Z,1.11648,1.11650,1.11627,1.11632
2020-01-03T15:30:00.000000000Z,1.11629,1.11631,1.11617,1.11617
2020-01-03T15:31:00.000000000Z,1.11619,1.11636,1.11619,1.11631
2020-01-03T15:32:00.000000000Z,1.11628,1.11628,1.11614,1.11620
2020-01-03T15:33:00.000000000Z,1.11617,1.11621,1.11617,1.11617
2020-01-03T15:34:00.000000000Z,1.11614,1.11614,1.11603,1.11603
2020-01-03T15:35:00.000000000Z,1.11605,1.11612,1.11603,1.11605
2020-01-03T15:36:00.000000000Z,1.11608,1.11608,1.11582,1.11590
2020-01-03T15:37:00.000000000Z,1.11592,1.11598,1.11584,1.11598
2020-01-03T15:38:00.000000000Z,1.11600,1.11608,1.11596,1.11608
2020-01-03T15:39:00.000000000Z,1.11611,1.11633,1.11611,1.11633
2020-01-03T15:40:00.000000000Z,1.11630,1.11641,1.11628,1.11634
2020-01-03T15:41:00.000000000Z,1.11636,1.11636,1.11632,1.11636
2020-01-03T15:42:00.000000000Z,1.11638,1.11652,1.11638,1.11640
2020-01-03T15:43:00.000000000Z,1.11638,1.11646,1.11632,1.11634
2020-01-03T15:44:00.000000000Z,1.11637,1.11637,1.11630,1.11632
2020-01-03T15:45:00.000000000Z,1.11630,1.11630,1.11612,1.11618
2020-01-03T15:46:00.000000000Z,1.11620,1.11625,1.11618,1.11625
2020-01-03T15:47:00.000000000Z,1.11627,1.11627,1.11616,1.11617
2020-01-03T15:48:00.000000000Z,1.11614,1.11614,1.11592,1.11594
2020-01-03T15:49:00.000000000Z,1.11597,1.11610,1.11594,1.11596
2020-01-03T15:50:00.000000000Z,1.11594,1.11596,1.11561,1.11583
2020-01-03T15:51:00.000000000Z,1.11585,1.11590,1.11565,1.11577
2020-01-03T15:52:00.000000000Z,1.11579,1.11599,1.11577,1.11599
2020-01-03T15:53:00.000000000Z,1.11597,1.11649,1.11597,1.11646
2020-01-03T15:54:00.000000000Z,1.11649,1.11658,1.11644,1.11644
2020-01-03T15:55:00.000000000Z,1.11646,1.11676,1.11646,1.11668
2020-01-03T15:56:00.000000000Z,1.11666,1.11673,1.11659,1.11671
2020-01-03T15:57:00.000000000Z,1.11674,1.11674,1.11646,1.11646
2020-01-03T15:58:00.000000000Z,1.11648,1.11665,1.11648,1.11662
2020-01-03T15:59:00.000000000Z,1.11660,1.11666,1.11634,1.11634
2020-01-03T16:00:00.000000000Z,1.11636,1.11657,1.11636,1.11650
2020-01-03T16:01:00.000000000Z,1.11652,1.11652,1.11637,1.11641
2020-01-03T16:02:00.000000000Z,1.11644,1.11658,1.11644,1.11649
2020-01-03T16:03:00.000000000Z,1.11646,1.11649,1.11626,1.11635
2020-01-03T16:04:00.000000000Z,1.11633,1.11641,1.11631,1.11638
2020-01-03T16:05:00.000000000Z,1.11636,1.11641,1.11628,1.11641
2020-01-03T16:06:00.000000000Z,1.11638,1.11639,1.11630,1.11630
2020-01-03T16:07:00.000000000Z,1.11632,1.11652,1.11632,1.11652
2020-01-03T16:08:00.000000000Z,1.11650,1.11650,1.11632,1.11646
2020-01-03T16:09:00.000000000Z,1.11644,1.11648,1.11639,1.11648
2020-01-03T16:10:00.000000000Z,1.11650,1.11650,1.11634,1.11644
2020-01-03T16:11:00.000000000Z,1.11646,1.11654,1.11644,1.11651
2020-01-03T16:12:00.000000000Z,1.11653,1.11672,1.11646,1.11670
2020-01-03T16:13:00.000000000Z,1.11672,1.11672,1.11660,1.11665
2020-01-03T16:14:00.000000000Z,1.11662,1.11684,1.11660,1.11683
2020-01-03T16:15:00.000000000Z,1.11681,1.11690,1.11678,1.11684
2020-01-03T16:16:00.000000000Z,1.11686,1.11689,1.11682,1.11685
2020-01-03T16:17:00.000000000Z,1.11687,1.11694,1.11685,1.11694
2020-01-03T16:18:00.000000000Z,1.11697,1.11704,1.11694,1.11704
2020-01-03T16:19:00.000000000Z,1.11701,1.11708,1.11701,1.11706
2020-01-03T16:20:00.000000000Z,1.11703,1.11719,1.11698,1.11698
2020-01-03T16:21:00.000000000Z,1.11700,1.11702,1.11691,1.11691
2020-01-03T16:22:00.000000000Z,1.11688,1.11691,1.11680,1.11686
2020-01-03T16:23:00.000000000Z,1.11688,1.11691,1.11684,1.11690
2020-01-03T16:24:00.000000000Z,1.11688,1.11690,1.11686,1.11688
2020-01-03T16:25:00.000000000Z,1.11686,1.11698,1.11686,1.11698
2020-01-03T16:26:00.000000000Z,1.11700,1.11706,1.11688,1.11706
2020-01-03T16:27:00.000000000Z,1.11708,1.11713,1.11706,1.11713
